experiment_id	id	filamented_id	survived_strict	survived_soft	divided	filamentation_threshold	lived_time	centered_antibiotic_start_time	centered_antibiotic_end_time	centered_experiment_end_time	sos_at_time	dead_or_missing_at_time	initial_length	initial_gfp	initial_ds_red	end_length	end_gfp	end_ds_red	sos_length	sos_gfp	sos_ds_red	n_divisons	time_last_division	time_since_last_divison_to_experiment_start
Plasmid	xy35_43_22.113-29.088	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	100	14.682154533744091	1.0158885974599887	2.6691335438712547	28.878890252776937	1.00345656273105	2.745033096713101	NA	NA	NA	1	20	40
Plasmid	xy35_43_23.91-33.13	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	140	26.65177056423853	0.9724007207253202	2.671153528177818	34.857463089153136	1.001609915243724	2.7862412974950903	NA	NA	NA	4	90	30
Plasmid	xy35_433_20.115-32.113	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	31.224418280555746	1.010821083256268	2.670379730545809	34.4743557814385	1.0234578886757708	2.765660134351019	NA	NA	NA	1	10	50
Plasmid	xy35_434_20.117-32.116	TRUE	FALSE	FALSE	FALSE	50.90447423972373	120	60	140	150	50	130	30.912920959208304	0.9886056418557522	2.6687693212565895	35.089860538221664	1.0052850819941006	2.749272480645385	51.01814213314044	0.984787593873702	2.6685482883580347	0	NA	NA
Plasmid	xy35_436_20.134-32.132	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	28.88423560865479	1.020423300282267	2.6695512238949557	35.901957991953374	1.0330923091241857	2.753036922680716	NA	NA	NA	4	100	10
Plasmid	xy35_438_20.177-32.143	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	33.780376456209545	1.022610336152891	2.6697062859611997	22.403068439463848	1.0115267244284551	2.776960011226873	NA	NA	NA	4	100	60
Plasmid	xy35_44_20.135-44.44	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	25.80057940780517	0.9654421858550588	2.670981000814132	36.65774048371821	0.9858213712155636	2.6919136960925045	NA	NA	NA	1	50	10
Plasmid	xy35_44_20.170-44.122	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	49.13282978770518	0.9548229693825132	2.671397359038507	46.26905627141373	0.9250366740915928	2.703906823189661	NA	NA	NA	0	NA	NA
Plasmid	xy35_44_25.135-29.144	FALSE	FALSE	FALSE	TRUE	50.90447423972373	40	60	140	150	NA	100	43.941759688441536	1.0019582469930737	2.6705107531750927	23.65614532925999	1.0220513606179709	2.7421334376129094	NA	NA	NA	1	50	10
Plasmid	xy35_440_20.107-32.152	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	35.80372389331931	0.9647241769780194	2.668655828349923	35.29032734490737	1.0107300180563086	2.7870804245523213	NA	NA	NA	1	0	60
Plasmid	xy35_443_20.144-32.162	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	29.259335471954596	0.9918576233050104	2.6700699235211607	27.83547562672784	1.004742218638515	2.771803084613602	NA	NA	NA	3	80	10
Plasmid	xy35_443_24.174-28.188	FALSE	FALSE	FALSE	TRUE	50.90447423972373	40	60	140	150	NA	90	22.300828022097903	0.9966288347460268	2.6698374601004837	31.29953410910197	1.0112119450295969	2.7537600591932447	NA	NA	NA	1	40	20
Plasmid	xy35_443_25.158-29.173	FALSE	FALSE	FALSE	TRUE	50.90447423972373	40	60	140	150	NA	100	18.24464412059868	0.9994292685949578	2.669539294334251	18.384787541264352	0.9945067237470429	2.7384937512274665	NA	NA	NA	2	80	10
Plasmid	xy35_45_20.133-44.123	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	41.772415071737065	0.9682293892597332	2.669533329462302	46.0579753691454	0.982196124898142	2.6751726082726788	NA	NA	NA	4	150	10
Plasmid	xy35_45_20.84-44.45	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	20.29612480385211	1.0336316539523225	2.672051035716319	30.5441895461231	1.0088584817816728	2.6731902444365967	NA	NA	NA	1	110	NA
Plasmid	xy35_45_23.165-35.134	TRUE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	120	NA	28.710139915155555	0.9801398113769436	2.672638718359711	59.89336186759675	0.9751836035669852	2.6750958063768007	54.45165547213463	0.9789270184541112	2.675621401492806	3	80	30
Plasmid	xy35_45_25.163-27.185	FALSE	FALSE	FALSE	TRUE	50.90447423972373	20	60	140	150	NA	80	36.40739771050686	0.9659684545479308	2.670397599003013	23.21826696407769	0.9752985280956784	2.7527991246575385	NA	NA	NA	1	50	10
Plasmid	xy35_46_20.125-44.126	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	28.78084005786576	1.0977891511102642	2.6713260044700284	43.70677184313595	1.025784432436358	2.6729768123974336	NA	NA	NA	2	90	30
Plasmid	xy35_46_20.81-44.46	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	120	NA	27.529600993633213	0.9849159298835136	2.6694975389481836	48.44625391055688	0.9756318652339632	2.6721401166519274	54.39415225329838	0.9828801358308306	2.74288600347906	1	20	40
Plasmid	xy35_46_22.70-37.3	TRUE	TRUE	TRUE	TRUE	50.90447423972373	130	60	140	150	100	NA	36.36463979586917	0.9844304568418348	2.669324520463739	101.03026253238686	0.9537837026482582	2.6742148147637885	56.74217613730063	0.970492931042194	2.7464775326748487	1	20	40
Plasmid	xy35_46_23.118-29.120	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	100	40.92265578702412	1.1032196839338837	2.6725259767363885	35.860376478470094	1.0829317082068386	2.750005496905936	NA	NA	NA	1	30	30
Plasmid	xy35_46_23.118-34.149	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	150	40.92265578702412	1.1032196839338837	2.6725259767363885	49.39917675321856	1.088407630960107	2.679627472917741	NA	NA	NA	2	90	30
Plasmid	xy35_460_20.85-31.41	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	120	35.81213471893872	0.927579502371193	2.6711356828883774	39.8607486805948	0.949980874559466	2.74942331820326	NA	NA	NA	2	70	60
Plasmid	xy35_462_20.107-31.134	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	120	35.80372389331931	0.9647241769780194	2.668655828349923	39.10625275635227	0.9792975658826224	2.744047151250233	NA	NA	NA	2	20	40
Plasmid	xy35_469_20.182-31.181	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	120	25.74871690952047	0.970031641199671	2.6694378832053274	20.39520467483389	1.0157366237415466	2.768983659260271	NA	NA	NA	4	90	30
Plasmid	xy35_47_20.171-44.127	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	16.905509542311652	1.0541536843011003	2.6705107531750927	39.2153703150738	1.0507167119099177	2.6752730262483095	NA	NA	NA	1	50	10
Plasmid	xy35_47_20.71-44.47	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	39.60012855670192	0.9817229755292868	2.6709750506834227	46.42184985293987	0.9467057991386932	2.6966016905044867	NA	NA	NA	0	NA	NA
Plasmid	xy35_47_25.172-33.148	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	140	19.03675973078237	1.07924270360304	2.670129514589932	28.079248677751444	1.038425857578111	2.876557307449933	NA	NA	NA	1	50	10
Plasmid	xy35_475_20.188-31.198	TRUE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	20	120	45.26024634779747	0.9823762610493768	2.670463111991551	54.61672152165188	1.010508297680477	2.846057556229744	51.333113126130975	0.974335140905586	2.6703261218860774	1	0	60
Plasmid	xy35_477_20.2-30.1	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	42.49022532923944	0.9853584329165718	2.6732732246756084	42.48971893211734	0.9729540609119602	2.9619829089534484	NA	NA	NA	0	NA	NA
Plasmid	xy35_478_20.35-30.4	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	28.916011431934493	1.0365764350647162	2.670784614410399	43.21311588881889	1.0438324481245578	2.8408842574140905	NA	NA	NA	0	NA	NA
Plasmid	xy35_479_20.21-30.5	TRUE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	10	110	51.33761046543874	1.0070087933829657	2.671379521215601	52.65811164444579	0.9997550710436776	2.926247854739964	51.33761046543874	1.0070087933829657	2.671379521215601	1	20	40
Plasmid	xy35_48_20.130-44.132	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	130	NA	23.62578269881578	0.9798883959475624	2.670463111991551	42.86688788792831	1.016074935073219	2.6720272784997983	54.903521677287166	1.0184922680293913	2.7485958319984687	3	140	50
Plasmid	xy35_48_21.127-30.167	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	110	24.855925370252397	0.9803388543333944	2.669908997185739	37.58328854551479	0.9812249757640276	2.7724883189339353	NA	NA	NA	2	80	50
Plasmid	xy35_480_20.20-30.6	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	11.479616931403378	1.0115453750091987	2.6722351213072786	23.574552235358517	1.01479807373291	2.873148102016515	NA	NA	NA	0	NA	NA
Plasmid	xy35_481_20.19-30.9	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	41.555835194881446	0.9700834942322644	2.672852274259865	29.70317581945175	0.9749787611816874	2.899601782201404	NA	NA	NA	2	20	40
Plasmid	xy35_485_20.75-30.23	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	34.34283573519543	1.012186034888879	2.6698016882638815	29.60329123557648	1.0358915103547113	2.7847405431255092	NA	NA	NA	2	80	30
Plasmid	xy35_485_23.56-29.62	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	100	45.693711159606174	1.0313896471156212	2.6724903695857725	21.41112883983924	1.0375166052317242	2.738795721524143	NA	NA	NA	2	60	30
Plasmid	xy35_486_20.54-30.31	TRUE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	100	110	29.07772119039559	0.9672156951225036	2.670087801481746	32.65526828525591	0.9432137825894624	2.770906562401029	51.84174216799234	0.9513644734730604	2.76695851457711	1	20	40
Plasmid	xy35_486_22.33-28.38	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	90	40.62522958755631	0.963164186023607	2.6689842998413624	44.7253224655077	0.9629780285303832	2.761452145279469	NA	NA	NA	1	20	40
Plasmid	xy35_487_20.62-30.35	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	35.07129191030148	1.128548732494744	2.66975995167856	22.831602460675803	1.174370412163558	2.924194041229754	NA	NA	NA	2	70	40
Plasmid	xy35_49_20.204-44.134	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	30.80459574733505	0.92163487102917	2.67077271007642	32.069991573020886	0.926123330309767	2.676146522910231	NA	NA	NA	2	140	NA
Plasmid	xy35_5_20.024-44.011	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	37.13144720348185	1.0013820819655854	2.6712308514502063	36.907752350964174	0.9693602527176428	2.726468738722778	NA	NA	NA	2	50	10
Plasmid	xy35_50_20.209-44.137	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	70	NA	28.69678609971689	0.938465346087912	2.671438978501677	97.0388358444088	0.9996918813321216	2.675615498562631	55.357303076934585	0.9729923244480444	2.709798149403958	1	30	30
Plasmid	xy35_50_23.214-35.148	FALSE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	NA	NA	39.38097822089883	0.9602692406785248	2.6734154490249837	49.30152222313535	0.9636652618846544	2.690914056815322	NA	NA	NA	4	100	20
Plasmid	xy35_50_24.219-27.226	FALSE	FALSE	FALSE	TRUE	50.90447423972373	30	60	140	150	NA	80	32.76126642242385	0.9571598031231172	2.6698076503891652	26.21849252884216	0.976381183796918	2.828852429270929	NA	NA	NA	1	40	20
Plasmid	xy35_503_20.219-30.211	TRUE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	10	110	67.43355704719085	0.9634359157405415	2.6711475798087334	46.93964445965869	0.992308424011704	2.9437804973794583	67.43355704719085	0.9634359157405415	2.6711475798087334	1	0	60
Plasmid	xy35_504_20.207-30.212	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	19.18599879699839	0.9850426835668982	2.6707012789644535	46.623231714867785	0.9976044748613828	2.88636679700376	NA	NA	NA	2	10	50
Plasmid	xy35_507_20.34-29.19	FALSE	FALSE	FALSE	FALSE	50.90447423972373	90	60	140	150	NA	100	23.386454372237697	1.0271815911675384	2.6719441206127597	18.270977970102425	0.8880864387648352	2.855315140025075	NA	NA	NA	0	NA	NA
Plasmid	xy35_508_20.30-29.27	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	100	26.5914205505246	0.9651410049824692	2.6697062859611997	49.34878747147635	0.980416880211322	2.758750979380713	NA	NA	NA	4	30	30
Plasmid	xy35_508_23.42-28.1	FALSE	FALSE	FALSE	TRUE	50.90447423972373	50	60	140	150	NA	90	18.364129846718328	0.9842441351320218	2.669736100858859	47.43884353943179	0.983179373578894	2.834173651123403	NA	NA	NA	2	40	20
Plasmid	xy35_51_20.208-44.144	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	21.832193546243023	1.0221029100288728	2.671236798969225	29.535376316598384	1.026035549844469	2.6771953480593713	NA	NA	NA	3	70	30
Plasmid	xy35_51_23.215-27.197	FALSE	FALSE	FALSE	TRUE	50.90447423972373	40	60	140	150	NA	80	28.171192460130424	1.032806889486885	2.67272770949736	34.73995692561935	1.0322765184417722	2.9144068963328267	NA	NA	NA	1	30	30
Plasmid	xy35_517_20.118-29.117	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	100	25.31122348393935	1.0405893544968714	2.670784614410399	23.77960041408931	1.0200366657073043	2.7322338035940033	NA	NA	NA	1	30	30
Plasmid	xy35_52_20.195-44.147	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	24.918096387025965	1.0197604264884754	2.671266535653696	37.0737568653954	0.994974206850508	2.7106770108811142	NA	NA	NA	0	NA	NA
Plasmid	xy35_522_20.146-29.153	FALSE	FALSE	FALSE	FALSE	50.90447423972373	90	60	140	150	NA	100	22.478320661645174	1.0088845912156963	2.67121300852888	30.10457102178414	1.0082673940727902	2.748632286949752	NA	NA	NA	0	NA	NA
Plasmid	xy35_529_20.183-29.180	FALSE	FALSE	FALSE	FALSE	50.90447423972373	90	60	140	150	NA	100	19.614667786525825	1.0179953916018227	2.6717777692245415	20.796105180323284	0.9828212848815946	2.880740102440614	NA	NA	NA	0	NA	NA
Plasmid	xy35_53_20.142-44.151	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	25.64927542840494	1.046483586081174	2.669252911576905	41.81254333417788	1.015619101363136	2.6743272301058503	NA	NA	NA	3	110	10
Plasmid	xy35_53_25.175-27.163	FALSE	FALSE	FALSE	TRUE	50.90447423972373	20	60	140	150	NA	80	42.40389807180326	1.0397773161112032	2.6697897638302845	28.020524971916817	1.0387284743895913	2.749241267998874	NA	NA	NA	1	50	10
Plasmid	xy35_532_20.163-29.194	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	100	24.97633766141137	0.9903269483551116	2.6697838015219686	36.85610014421162	0.96876388750824	2.7577828682249965	NA	NA	NA	1	40	20
Plasmid	xy35_533_20.207-29.200	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	100	19.18599879699839	0.9850426835668982	2.6707012789644535	19.942832295087584	0.9897419413008924	2.7813237973089	NA	NA	NA	3	70	50
Plasmid	xy35_536_20.217-29.215	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	100	23.83963155865805	0.9988966783054464	2.6703380353478403	18.7052756662279	0.986739991662395	2.885276278212854	NA	NA	NA	2	80	10
Plasmid	xy35_536_25.219-28.227	FALSE	FALSE	FALSE	TRUE	50.90447423972373	30	60	140	150	NA	90	33.77952348786393	1.0066278344768025	2.672151993081047	18.427729493947577	1.019167843180951	2.7976746906513763	NA	NA	NA	1	50	10
Plasmid	xy35_539_20.3-28.2	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	39.49106053769211	0.9237935655035344	2.6722410585839182	24.22623691835678	0.9648134595673826	2.847659070584778	NA	NA	NA	2	40	20
Plasmid	xy35_54_20.226-44.158	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	130	NA	20.58019124604449	0.9667483753867336	2.669330487473733	43.58245817655029	0.97012399399994	2.6725793833825833	68.45285250895853	0.978659224954672	2.7972676287123868	10	150	30
Plasmid	xy35_54_20.85-44.54	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	140	NA	35.81213471893872	0.927579502371193	2.6711356828883774	35.11446223341339	0.9838911657740276	2.6722113715956866	53.2540848901579	0.9711834570489826	2.7434327142217105	3	140	60
Plasmid	xy35_54_21.225-31.202	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	120	20.891996064717866	0.956846139483973	2.670296337165903	29.41392283045382	0.99121566548514	2.864167458645186	NA	NA	NA	4	60	20
Plasmid	xy35_540_20.30-28.7	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	26.5914205505246	0.9651410049824692	2.6697062859611997	24.03331561578609	0.993619260967594	2.821045158729784	NA	NA	NA	3	70	40
Plasmid	xy35_542_20.40-28.12	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	30.36225360683437	0.9613032283910596	2.672514107927963	28.374393973547487	0.9690411340421048	2.91859986081944	NA	NA	NA	1	30	30
Plasmid	xy35_545_20.67-28.39	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	28.19248198155196	1.036444361635137	2.668524387886324	24.73039990135615	1.0518794541395011	2.756787469858318	NA	NA	NA	1	10	50
Plasmid	xy35_548_20.46-28.51	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	28.552834453426943	0.969478963371618	2.669956683696811	43.20870010150912	1.004680759739848	2.751209591189611	NA	NA	NA	1	20	40
Plasmid	xy35_55_20.043-43.001	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	130	NA	16.880699485307797	0.9332660523543196	2.669920919179404	38.68003952113548	0.9471996877502538	2.7014838235953142	55.93573993152887	0.9462086981113456	2.8407953484323443	1	30	30
Plasmid	xy35_55_23.071-31.020	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	120	22.29409004622212	0.9528365049766948	2.6726624506587813	50.33886412335192	0.9455403439732696	2.7610087676604276	NA	NA	NA	1	30	30
Plasmid	xy35_557_20.141-28.147	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	21.460830763097057	1.0030969728541066	2.672062913961333	29.285374777988057	1.0046012327826193	2.745205989608971	NA	NA	NA	2	70	20
Plasmid	xy35_557_24.140-28.178	FALSE	FALSE	FALSE	TRUE	50.90447423972373	40	60	140	150	NA	90	30.99766904347578	1.0008218125896882	2.670266550923078	23.617435182024384	0.997859357585933	2.7520592625559948	NA	NA	NA	1	40	20
Plasmid	xy35_56_20.116-43.112	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	25.699191166935897	1.0160423242639132	2.669402086827577	46.37230369217848	1.0411154083071774	2.672852274259865	NA	NA	NA	1	20	40
Plasmid	xy35_56_22.104-28.148	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	90	33.22844516190915	1.013109612360469	2.668661802211975	33.737307521048145	1.0135947417579836	2.7387745357313116	NA	NA	NA	1	20	40
Plasmid	xy35_565_20.151-28.190	TRUE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	10	90	57.67381056685312	1.0227475428771842	2.6700460853870283	85.80516763153337	1.00967066337529	2.788832834936228	57.67381056685312	1.0227475428771842	2.6700460853870283	1	0	60
Plasmid	xy35_566_20.175-28.193	FALSE	FALSE	FALSE	TRUE	50.90447423972373	80	60	140	150	NA	90	36.30074517205743	0.9427861425150048	2.671195165061122	26.89163589854028	0.9710513654489236	2.7617068074138227	NA	NA	NA	2	60	60
Plasmid	xy35_567_20.186-28.195	FALSE	FALSE	FALSE	FALSE	50.90447423972373	80	60	140	150	NA	90	17.65469712621838	1.0500282053345351	2.672009459951687	22.305956944317675	1.0586823418648903	2.7769649717587623	NA	NA	NA	0	NA	NA
Plasmid	xy35_57_20.078-43.124	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	33.04323324291835	0.989026765207352	2.6697241750828735	17.447172458872753	0.983738071769812	2.6806583522486753	NA	NA	NA	1	50	10
Plasmid	xy35_57_25.092-28.118	FALSE	FALSE	FALSE	TRUE	50.90447423972373	30	60	140	150	NA	90	21.008573747008647	1.0054228707166843	2.671688632868589	25.36744711492895	1.014250952149935	2.7446399674112825	NA	NA	NA	1	50	10
Plasmid	xy35_579_20.48-27.27	TRUE	FALSE	FALSE	FALSE	50.90447423972373	70	60	140	150	10	80	51.40391559063441	1.078919943906869	2.6722648070854813	50.93649861085506	1.1431724527514169	2.812646806217614	51.40391559063441	1.078919943906869	2.6722648070854813	0	NA	NA
Plasmid	xy35_58_20.053-42.022	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	34.51239799294203	0.9939245551578672	2.6694677118402494	37.003136027931006	0.9802370637650232	2.6779131168384365	NA	NA	NA	7	150	30
Plasmid	xy35_58_23.052-30.017	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	110	25.11915425823717	0.9822491248767232	2.673314710363822	30.597308578072703	0.9634367563709618	2.787704107819817	NA	NA	NA	3	80	20
Plasmid	xy35_58_24.045-29.015	FALSE	FALSE	FALSE	TRUE	50.90447423972373	50	60	140	150	NA	100	27.34760899069713	0.992332043712631	2.6687573756758285	49.723544376951374	0.965221757693005	2.7853178377491568	NA	NA	NA	1	40	20
Plasmid	xy35_580_20.41-27.28	TRUE	FALSE	FALSE	FALSE	50.90447423972373	70	60	140	150	40	80	37.253721038982896	1.0113143571553984	2.670063964079061	41.555366102606605	1.0353369520137474	2.758797039813066	51.45850227447487	1.0192707470821922	2.672395406544375	0	NA	NA
Plasmid	xy35_581_20.86-27.81	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	80	19.588808353036068	1.021354295989105	2.6685960863604525	18.09097715559226	1.0368291184389795	2.7422650752048905	NA	NA	NA	1	20	40
Plasmid	xy35_585_20.143-27.160	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	80	30.499953520035	0.9487681470012506	2.6699864857844355	19.53249475950159	0.9569681848899186	2.748606247931581	NA	NA	NA	2	60	60
Plasmid	xy35_587_20.154-27.169	FALSE	FALSE	FALSE	FALSE	50.90447423972373	70	60	140	150	NA	80	45.24070812322896	1.0108482001374688	2.6711356828883774	44.78189182654691	1.0084323619642697	2.786182708624089	NA	NA	NA	0	NA	NA
Plasmid	xy35_589_20.175-27.183	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	80	36.30074517205743	0.9427861425150048	2.671195165061122	20.753908354893035	0.98641039148446	2.75386329118345	NA	NA	NA	1	0	60
Plasmid	xy35_59_20.131-44.59	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	23.22382270676096	0.9821052313885632	2.6701235557573093	41.06048815575445	0.9872892114785232	2.6741142142276355	NA	NA	NA	3	140	20
Plasmid	xy35_59_20.140-42.142	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	24.970904191147977	0.9957181128960388	2.6700818422225026	41.44571831110077	1.0020450549669582	2.670808422348718	NA	NA	NA	6	140	10
Plasmid	xy35_59_23.152-28.196	FALSE	FALSE	FALSE	TRUE	50.90447423972373	50	60	140	150	NA	90	31.37902134646778	1.0212117546352537	2.67272770949736	23.52331172690604	1.0413356416504973	2.761314581431729	NA	NA	NA	2	50	10
Plasmid	xy35_59_24.124-43.13	TRUE	TRUE	TRUE	TRUE	50.90447423972373	110	60	140	150	90	NA	38.569010929989126	0.97877194753832	2.6701890995646114	40.90747772141939	0.9860208912411772	2.672448825159604	54.66333732183572	0.9894709024418344	2.746085377089814	2	50	10
Plasmid	xy35_59_25.115-34.77	TRUE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	70	150	44.83847483851476	0.9900060465870234	2.669360321607106	78.77182424885818	1.0084559164411735	2.675692231990632	52.50724296114064	1.0056655742690823	2.737316162365772	1	50	10
Plasmid	xy35_59_25.174-32.183	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	130	30.773073036009613	1.0270347531605832	2.670254635999571	22.14190761959948	1.0237483323212564	2.788930036700543	NA	NA	NA	5	110	10
Plasmid	xy35_594_20.194-27.197	FALSE	FALSE	FALSE	FALSE	50.90447423972373	70	60	140	150	NA	80	33.272538226831365	1.027201042619821	2.670463111991551	34.74089404296774	1.0322765184417722	2.9144068963328267	NA	NA	NA	0	NA	NA
Plasmid	xy35_596_20.225-27.222	FALSE	FALSE	FALSE	TRUE	50.90447423972373	70	60	140	150	NA	80	29.47940905237845	0.9313586475402652	2.672062913961333	19.74568761164794	0.9675150632417592	2.7983827793543368	NA	NA	NA	3	60	40
Plasmid	xy35_6_20.052-44.014	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	150	NA	26.95494010207859	1.0138203068066232	2.6716470312353273	59.41165716405634	1.0138482444428685	2.67488898170915	54.95516226631812	1.0207284658145717	2.6762408765919075	1	50	10
Plasmid	xy35_6_25.023-30.010	FALSE	FALSE	FALSE	TRUE	50.90447423972373	50	60	140	150	NA	110	45.577319975294216	1.019493606017281	2.671967881220158	37.39867496044887	0.9960528143722364	2.8022619596041	NA	NA	NA	1	50	10
Plasmid	xy35_60_20.112-42.171	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	33.271805538882774	0.9746015556554568	2.669765914230936	45.361438073776334	0.9834984128817008	2.673687948694661	NA	NA	NA	5	140	30
Plasmid	xy35_60_23.107-37.102	TRUE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	100	NA	27.50368263469341	0.976236423426854	2.671890655703086	82.848850384443	0.9424425399151898	2.6732080269112863	54.2090203710317	0.9516070600180386	2.74935050494718	3	120	30
Plasmid	xy35_61_20.232-42.178	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	130	NA	27.990376318669025	0.9458725144712922	2.672062913961333	102.06087358716786	0.9408042504711884	2.6844265909769733	69.95592447492062	0.9505182509068232	2.8825223948982215	4	120	40
Plasmid	xy35_62_20.061-40.012	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	25.823243723375747	0.9960738439458116	2.6699507230963597	22.687179332244035	0.9777564406787662	2.6732258088432728	NA	NA	NA	1	120	NA
Plasmid	xy35_62_20.167-44.62	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	140	NA	31.929646627731746	1.0266443709213269	2.6683988943226025	34.397297724439355	0.9812363958017783	2.6759400709468055	52.70779700884773	0.988379711603688	2.753630993479508	4	130	10
